Region,State,Sub-Category,sales,profit,quantity,rows,orders,loss_rows,margin,sales_weighted_discount,loss_row_share,discount
East,New Jersey,Phones,3577.75,1110.6172,33,9,8,0,0.3104233666410453,0.0,0.0,0.0
East,New Jersey,Storage,4669.08,779.1128,33,9,9,0,0.16686644906491216,0.0,0.0,0.0
East,New Jersey,Supplies,114.43,32.6747,10,3,3,0,0.28554312680241195,0.0,0.0,0.0
East,New Jersey,Tables,418.29200000000003,-51.2906,4,2,2,2,-0.12261912730819617,0.29999999999999993,1.0,0.3
East,New York,Accessories,19597.54,5627.5702,276,76,68,0,0.2871569697012992,0.0,0.0,0.0
East,New York,Appliances,13276.38,3807.7645,166,44,44,0,0.28680743546056986,0.0,0.0,0.0
East,New York,Art,2983.6,902.0926,336,90,80,0,0.3023503820887518,0.0,0.0,0.0
East,New York,Binders,32456.911999999997,11096.026,696,179,157,0,0.3418694298459447,0.20000000000000004,0.0,0.2
East,New York,Bookcases,22777.144,350.87440000000004,113,32,30,15,0.01540467057678522,0.2,0.46875,0.2
East,New York,Chairs,46634.247,7111.0119,313,76,71,4,0.15248475867960298,0.1,0.05263157894736842,0.1
East,New York,Copiers,17199.84,5839.95,20,7,7,0,0.33953513521056006,0.2,0.0,0.2
East,New York,Envelopes,1776.83,831.0267,105,32,32,0,0.46770186230534155,0.0,0.0,0.0
East,New York,Fasteners,286.51,116.6671,86,21,21,0,0.4072007957837423,0.0,0.0,0.0
East,New York,Furnishings,10182.32,2931.4346,356,100,91,0,0.2878945662678054,0.0,0.0,0.0
East,New York,Labels,1290.57,611.1723000000001,178,45,41,0,0.47356772588856094,0.0,0.0,0.0
East,New York,Machines,43183.5,17320.0762,73,16,16,0,0.40108088042886747,0.0,0.0,0.0
East,New York,Paper,8457.26,4023.0799,565,150,135,0,0.4756954261782185,0.0,0.0,0.0
East,New York,Phones,47502.62,13399.1892,393,109,99,0,0.2820726351514927,0.0,0.0,0.0
East,New York,Storage,26928.350000000002,4338.2179,356,98,89,0,0.16110225468697487,0.0,0.0,0.0
East,New York,Supplies,2563.63,268.0359,97,25,24,0,0.1045532701676919,0.0,0.0,0.0
East,New York,Tables,13779.018,-4535.6408,95,28,26,28,-0.32917010486523784,0.4,1.0,0.4
East,Ohio,Accessories,8222.872,1452.8700999999999,155,43,41,10,0.17668645456234755,0.20000000000000004,0.23255813953488372,0.2
East,Ohio,Appliances,4807.536,486.2553,96,23,22,0,0.10114439080643389,0.2,0.0,0.2
East,Ohio,Art,840.104,103.2376,140,39,37,0,0.12288669021930618,0.2,0.0,0.2
East,Ohio,Binders,1917.087,-1400.6681,292,73,65,73,-0.7306231276932138,0.7000000000000001,1.0,0.7
East,Ohio,Bookcases,2077.705,-1359.0516,32,8,8,8,-0.6541119167543035,0.5,1.0,0.5
East,Ohio,Chairs,10145.702,-649.3542,79,23,20,22,-0.06400288516260383,0.3,0.9565217391304348,0.3
East,Ohio,Copiers,3839.934,446.9923,11,4,4,0,0.1164062455240116,0.39999999999999997,0.0,0.4
East,Ohio,Envelopes,562.0,194.6051,38,12,11,0,0.3462724199288256,0.2,0.0,0.2
East,Ohio,Fasteners,204.896,61.1197,83,14,13,1,0.2982962088083711,0.2,0.07142857142857142,0.2
East,Ohio,Furnishings,4088.624,517.4191,184,46,44,7,0.1265509129721882,0.20000000000000004,0.15217391304347827,0.2
East,Ohio,Labels,161.84,55.5222,43,13,13,0,0.3430684626791893,0.2,0.0,0.2
East,Ohio,Machines,8978.238,-11770.9447,39,8,8,8,-1.3110528702847932,0.7,1.0,0.7
East,Ohio,Paper,2146.288,744.0522,194,56,48,0,0.34666931930849915,0.2,0.0,0.2
East,Ohio,Phones,14634.948,-2778.8577999999998,179,47,41,43,-0.1898782148047263,0.4,0.9148936170212766,0.4
East,Ohio,Storage,7264.4400000000005,-276.3364,123,37,32,18,-0.038039601125482485,0.2,0.4864864864864865,0.2
East,Ohio,Supplies,478.808,-82.9029,22,7,7,3,-0.1731443501361715,0.2,0.42857142857142855,0.2
East,Ohio,Tables,7887.1140000000005,-2715.3345,49,16,16,16,-0.34427478796426675,0.39999999999999997,1.0,0.4
East,Pennsylvania,Accessories,7299.28,898.9687,141,45,41,14,0.12315854440437962,0.2,0.3111111111111111,0.2
East,Pennsylvania,Appliances,4663.28,694.215,77,23,18,0,0.14886839306239386,0.2,0.0,0.2
East,Pennsylvania,Art,1152.1599999999999,137.7581,155,40,38,0,0.11956507776697683,0.20000000000000004,0.0,0.2
East,Pennsylvania,Binders,6266.058,-4570.975,331,98,81,98,-0.7294817571110896,0.7000000000000001,1.0,0.7
East,Pennsylvania,Bookcases,5230.755,-2896.7601,44,10,10,10,-0.5537938787039347,0.5,1.0,0.5
East,Pennsylvania,Chairs,18724.174,-1993.418,153,36,34,32,-0.10646226637287177,0.3,0.8888888888888888,0.3
East,Pennsylvania,Copiers,13079.868000000002,1735.9829,22,5,5,0,0.1327217445925295,0.39999999999999997,0.0,0.4
East,Pennsylvania,Envelopes,1234.064,417.1003,67,18,18,0,0.337989196670513,0.19999999999999998,0.0,0.2
East,Pennsylvania,Fasteners,154.712,29.3222,73,14,14,4,0.1895276384507989,0.20000000000000004,0.2857142857142857,0.2
East,Pennsylvania,Furnishings,7347.816,282.212,225,64,57,8,0.03840760302108817,0.2,0.125,0.2
East,Pennsylvania,Labels,598.304,201.4208,106,23,22,0,0.33665293897416704,0.2,0.0,0.2
East,Pennsylvania,Machines,2133.717,-2219.2456,20,7,6,7,-1.040084322335155,0.7,1.0,0.7
East,Pennsylvania,Paper,2378.304,813.0179,236,66,60,0,0.34184776210274215,0.2,0.0,0.2
East,Pennsylvania,Phones,19702.404000000002,-3606.9276,235,62,57,54,-0.18307043140522342,0.39999999999999997,0.8709677419354839,0.4
East,Pennsylvania,Storage,11784.624,-1434.3118,169,49,47,29,-0.12171044235267922,0.2,0.5918367346938775,0.2
East,Pennsylvania,Supplies,6710.2080000000005,-1459.5663,34,12,12,7,-0.21751431550258946,0.19999999999999998,0.5833333333333334,0.2
East,Pennsylvania,Tables,8052.186,-2588.7538,65,15,14,15,-0.32149701956710885,0.4,1.0,0.4
East,Rhode Island,Accessories,2209.76,924.7621999999999,12,4,4,0,0.41848988125407277,0.0,0.0,0.0
East,Rhode Island,Appliances,2.22,0.666,1,1,1,0,0.3,0.0,0.0,0.0
East,Rhode Island,Art,49.25,18.715,5,1,1,0,0.38,0.0,0.0,0.0
East,Rhode Island,Binders,292.42,138.0673,17,6,6,0,0.4721540934272621,0.0,0.0,0.0
East,Rhode Island,Bookcases,562.9399999999999,129.4762,3,2,2,0,0.23000000000000004,0.0,0.0,0.0
East,Rhode Island,Chairs,3194.0800000000004,892.7268,16,4,4,0,0.27949418925011266,0.0,0.0,0.0
East,Rhode Island,Copiers,7399.87,3491.9388,13,2,2,0,0.4718919116146635,0.0,0.0,0.0
East,Rhode Island,Furnishings,403.49,121.3418,19,6,4,0,0.30073062529430716,0.0,0.0,0.0
East,Rhode Island,Paper,569.68,270.4294,46,13,11,0,0.47470404437578995,0.0,0.0,0.0
East,Rhode Island,Phones,864.78,181.3113,10,3,3,0,0.20966176368556164,0.0,0.0,0.0
East,Rhode Island,Storage,4626.06,1311.6043,36,9,9,0,0.2835251380224208,0.0,0.0,0.0
East,Rhode Island,Supplies,695.16,34.758,6,1,1,0,0.05,0.0,0.0,0.0
East,Rhode Island,Tables,1758.246,-230.1678,15,4,3,4,-0.1309076204353657,0.3,1.0,0.3
East,Vermont,Accessories,305.01,110.65129999999999,9,2,2,0,0.3627792531392413,0.0,0.0,0.0
East,Vermont,Appliances,542.94,152.0232,3,1,1,0,0.27999999999999997,0.0,0.0,0.0
East,Vermont,Art,8.04,2.7336,6,1,1,0,0.34,0.0,0.0,0.0
East,Vermont,Bookcases,4404.9,1013.127,5,1,1,0,0.23,0.0,0.0,0.0
East,Vermont,Chairs,715.2,178.8,3,1,1,0,0.25,0.0,0.0,0.0
East,Vermont,Envelopes,2.04,0.9588,1,1,1,0,0.47,0.0,0.0,0.0
East,Vermont,Paper,92.2,43.333999999999996,5,2,1,0,0.4699999999999999,0.0,0.0,0.0
East,Vermont,Phones,1294.75,336.635,5,1,1,0,0.26,0.0,0.0,0.0
East,Vermont,Storage,1564.29,406.7154,13,1,1,0,0.26,0.0,0.0,0.0
East,West Virginia,Binders,88.64,43.4336,7,2,1,0,0.49,0.0,0.0,0.0
East,West Virginia,Paper,447.84,219.4416,8,1,1,0,0.49,0.0,0.0,0.0
East,West Virginia,Tables,673.344,-76.9536,3,1,1,1,-0.11428571428571427,0.3,1.0,0.3
South,Alabama,Accessories,2322.83,816.4345999999999,24,6,6,0,0.3514827172027225,0.0,0.0,0.0
South,Alabama,Appliances,208.16,56.2032,1,1,1,0,0.27,0.0,0.0,0.0
South,Alabama,Art,301.21000000000004,88.5344,38,7,7,0,0.29392915241857837,0.0,0.0,0.0
South,Alabama,Binders,466.82,227.7688,41,10,9,0,0.4879156848464076,0.0,0.0,0.0
South,Alabama,Chairs,3915.54,660.9664,30,5,5,0,0.1688059373675151,0.0,0.0,0.0
South,Alabama,Copiers,899.97,314.9895,3,1,1,0,0.35000000000000003,0.0,0.0,0.0
South,Alabama,Envelopes,105.83999999999999,52.62479999999999,11,2,2,0,0.4972108843537415,0.0,0.0,0.0
South,Alabama,Fasteners,3.62,1.1946,2,1,1,0,0.33,0.0,0.0,0.0
South,Alabama,Furnishings,40.480000000000004,14.3488,12,3,3,0,0.3544664031620553,0.0,0.0,0.0
South,Alabama,Labels,506.49,247.7319,8,2,2,0,0.48911508618136584,0.0,0.0,0.0
South,Alabama,Machines,3040.0,1459.2,8,1,1,0,0.48000000000000004,0.0,0.0,0.0
South,Alabama,Paper,883.02,424.2124,29,8,7,0,0.48041086272111616,0.0,0.0,0.0
South,Alabama,Phones,2706.28,707.1788,18,6,5,0,0.26131028570583975,0.0,0.0,0.0
South,Alabama,Storage,1249.41,147.8564,14,3,3,0,0.1183409769411162,0.0,0.0,0.0
South,Alabama,Supplies,484.51,11.5077,5,2,2,0,0.023751212565272132,0.0,0.0,0.0
South,Alabama,Tables,2376.46,556.073,12,3,3,0,0.23399215640069682,0.0,0.0,0.0
South,Arkansas,Accessories,1788.44,683.6698,43,11,8,0,0.3822715886470891,0.0,0.0,0.0
South,Arkansas,Art,78.3,23.7318,27,6,5,0,0.303088122605364,0.0,0.0,0.0
South,Arkansas,Binders,2889.83,1356.2051999999999,42,10,8,0,0.4693027617541516,0.0,0.0,0.0
South,Arkansas,Bookcases,638.82,172.4814,9,1,1,0,0.27,0.0,0.0,0.0
South,Arkansas,Chairs,1673.2800000000002,369.549,9,2,2,0,0.22085305507745262,0.0,0.0,0.0
South,Arkansas,Envelopes,311.7,148.6074,8,3,3,0,0.4767641963426372,0.0,0.0,0.0
South,Arkansas,Fasteners,42.67,18.9612,13,2,2,0,0.44436840871806893,0.0,0.0,0.0
South,Arkansas,Furnishings,573.49,194.1308,23,5,5,0,0.3385077333519329,0.0,0.0,0.0
South,Arkansas,Labels,7.31,3.4357,1,1,1,0,0.47000000000000003,0.0,0.0,0.0
South,Arkansas,Paper,805.52,382.7626,36,12,10,0,0.47517454563511774,0.0,0.0,0.0
South,Arkansas,Phones,2136.81,577.7686,19,4,4,0,0.27038838268259696,0.0,0.0,0.0
South,Arkansas,Storage,430.0,32.089600000000004,8,2,1,0,0.07462697674418606,0.0,0.0,0.0
South,Arkansas,Tables,301.96,45.294,2,1,1,0,0.15,0.0,0.0,0.0
South,Florida,Accessories,5861.9439999999995,750.0683,108,27,25,9,0.12795555535842718,0.2,0.3333333333333333,0.2
South,Florida,Appliances,3558.44,349.75640000000004,68,18,17,0,0.0982892503456571,0.19999999999999998,0.0,0.2
South,Florida,Art,710.9200000000001,77.9391,91,29,29,0,0.1096313227930006,0.19999999999999998,0.0,0.2
South,Florida,Binders,3690.498,-2760.7304,262,67,56,67,-0.7480644617609873,0.7,1.0,0.7
South,Florida,Bookcases,2587.056,-116.0706,29,8,8,4,-0.04486590162717776,0.2,0.5,0.2
South,Florida,Chairs,11168.816,-37.558599999999984,75,19,18,9,-0.003362809450885392,0.2,0.47368421052631576,0.2
South,Florida,Copiers,1439.968,401.9918,4,2,2,0,0.27916717593724305,0.2,0.0,0.2
South,Florida,Envelopes,211.0,72.5689,26,9,9,0,0.34392843601895734,0.2,0.0,0.2
South,Florida,Fasteners,49.256,16.5085,15,5,5,0,0.335157138216664,0.2,0.0,0.2
South,Florida,Furnishings,3746.192,391.7596,150,47,38,4,0.10457541951934124,0.2,0.0851063829787234,0.2
South,Florida,Labels,385.808,136.5696,50,18,17,0,0.35398332849500275,0.2,0.0,0.2
South,Florida,Machines,24573.940000000002,-1976.0110000000002,18,6,5,6,-0.0804108335903807,0.5,1.0,0.5
South,Florida,Paper,2425.56,833.0004,198,51,45,0,0.3434260129619552,0.2,0.0,0.2
South,Florida,Phones,15092.184,1354.7557,130,34,33,3,0.08976538451956324,0.2,0.08823529411764706,0.2
South,Florida,Storage,7419.256,-203.1068,87,25,23,9,-0.027375629038814672,0.2,0.36,0.2
South,Florida,Supplies,1067.896,-197.63150000000002,23,7,7,4,-0.18506624240562752,0.2,0.5714285714285714,0.2
South,Florida,Tables,5484.974,-2493.1111,45,11,10,11,-0.45453471611715934,0.45,1.0,0.45
South,Georgia,Accessories,3657.87,887.8451,86,19,18,0,0.2427218845940397,0.0,0.0,0.0
South,Georgia,Appliances,3432.15,1058.5832,35,9,8,0,0.30843150794691376,0.0,0.0,0.0
South,Georgia,Art,526.6800000000001,159.71280000000002,55,17,15,0,0.3032444748234222,0.0,0.0,0.0
South,Georgia,Binders,11672.32,5717.3075,76,24,23,0,0.4898175769684176,0.0,0.0,0.0
South,Georgia,Bookcases,3793.5,883.262,26,5,5,0,0.23283563991037298,0.0,0.0,0.0
South,Georgia,Chairs,1858.16,414.3629,17,6,6,0,0.22299635122917294,0.0,0.0,0.0
South,Georgia,Copiers,2999.95,1439.976,5,1,1,0,0.4800000000000001,0.0,0.0,0.0
South,Georgia,Envelopes,446.57,211.0561,33,8,7,0,0.4726159392704391,0.0,0.0,0.0
South,Georgia,Fasteners,15.12,0.3024,8,2,2,0,0.02,0.0,0.0,0.0
South,Georgia,Furnishings,1805.08,613.8860999999999,68,19,18,0,0.34008802933941984,0.0,0.0,0.0
South,Georgia,Labels,244.92,116.0168,31,7,7,0,0.47369263432957703,0.0,0.0,0.0
South,Georgia,Machines,396.0,190.08,4,1,1,0,0.48000000000000004,0.0,0.0,0.0
South,Georgia,Paper,2957.24,1417.8822,139,31,24,0,0.4794613220435271,0.0,0.0,0.0
South,Georgia,Phones,7004.73,1881.7586,60,16,13,0,0.2686411324919019,0.0,0.0,0.0
South,Georgia,Storage,7381.29,1109.9142,53,15,13,0,0.15036859410753403,0.0,0.0,0.0
South,Georgia,Supplies,39.519999999999996,10.1504,4,2,2,0,0.2568421052631579,0.0,0.0,0.0
South,Georgia,Tables,864.74,137.947,5,2,2,0,0.15952425006360293,0.0,0.0,0.0
South,Kentucky,Accessories,2976.2999999999997,703.4852,45,8,8,0,0.23636232906629037,0.0,0.0,0.0
South,Kentucky,Appliances,1335.62,371.1852,29,8,8,0,0.2779122804390471,0.0,0.0,0.0
South,Kentucky,Art,350.71999999999997,98.606,40,12,10,0,0.2811530565693431,0.0,0.0,0.0
South,Kentucky,Binders,3695.82,1740.0312,87,22,17,0,0.470810591424907,0.0,0.0,0.0
South,Kentucky,Bookcases,261.96,41.9136,2,1,1,0,0.16000000000000003,0.0,0.0,0.0
South,Kentucky,Chairs,9233.57,2552.2605,53,16,14,0,0.27641101978974547,0.0,0.0,0.0
South,Kentucky,Copiers,1399.98,629.991,2,1,1,0,0.45,0.0,0.0,0.0
South,Kentucky,Envelopes,105.35,48.0766,7,4,3,0,0.4563512102515425,0.0,0.0,0.0
South,Kentucky,Fasteners,76.06,21.8478,15,4,4,0,0.28724428083092296,0.0,0.0,0.0
South,Kentucky,Furnishings,1788.37,456.66049999999996,48,12,11,0,0.25535012329663326,0.0,0.0,0.0
South,Kentucky,Labels,363.4,176.8009,22,6,5,0,0.48651871216290593,0.0,0.0,0.0
South,Kentucky,Machines,3080.0,1416.8,7,1,1,0,0.45999999999999996,0.0,0.0,0.0
South,Kentucky,Paper,1058.5500000000002,502.2111,43,13,11,0,0.4744330452033441,0.0,0.0,0.0
South,Kentucky,Phones,5114.360000000001,1406.3602,43,13,11,0,0.2749826371237066,0.0,0.0,0.0
South,Kentucky,Storage,4822.43,855.3874,70,14,14,0,0.17737684113610772,0.0,0.0,0.0
South,Kentucky,Supplies,86.32000000000001,17.9208,7,3,3,0,0.2076088971269694,0.0,0.0,0.0
South,Kentucky,Tables,842.94,160.1586,3,1,1,0,0.19,0.0,0.0,0.0
South,Louisiana,Accessories,1667.8,593.5582,26,7,7,0,0.3558929128192829,0.0,0.0,0.0
South,Louisiana,Appliances,17.34,4.6818,2,1,1,0,0.27,0.0,0.0,0.0
South,Louisiana,Art,129.5,36.992000000000004,7,2,2,0,0.2856525096525097,0.0,0.0,0.0
South,Louisiana,Binders,628.52,290.5414,33,6,6,0,0.46226277604531285,0.0,0.0,0.0
South,Louisiana,Bookcases,387.70000000000005,57.192800000000005,5,2,2,0,0.14751818416301263,0.0,0.0,0.0
South,Louisiana,Chairs,802.34,228.7888,12,3,3,0,0.28515193060298627,0.0,0.0,0.0
South,Louisiana,Envelopes,62.3,30.809199999999997,5,2,1,0,0.494529695024077,0.0,0.0,0.0
South,Louisiana,Furnishings,182.48999999999998,31.618599999999997,14,4,4,0,0.1732620965532358,0.0,0.0,0.0
South,Louisiana,Labels,11.07,5.2029,3,1,1,0,0.47,0.0,0.0,0.0
South,Louisiana,Machines,479.97,239.985,3,1,1,0,0.5,0.0,0.0,0.0
South,Louisiana,Paper,103.68,49.896,16,5,4,0,0.48124999999999996,0.0,0.0,0.0
South,Louisiana,Phones,683.0699999999999,181.47199999999998,12,3,2,0,0.26567116108158756,0.0,0.0,0.0
South,Louisiana,Storage,805.1300000000001,43.6568,11,2,2,0,0.054223293132785996,0.0,0.0,0.0
South,Louisiana,Supplies,1665.62,33.3124,2,1,1,0,0.02,0.0,0.0,0.0
South,Louisiana,Tables,1590.5,368.3944,5,2,2,0,0.23162175416535682,0.0,0.0,0.0
South,Mississippi,Accessories,2009.66,754.6503,29,8,8,0,0.3755114297940945,0.0,0.0,0.0
South,Mississippi,Appliances,615.55,176.9454,9,3,3,0,0.2874590203882707,0.0,0.0,0.0
South,Mississippi,Art,606.66,162.55560000000003,22,5,4,0,0.2679517357333598,0.0,0.0,0.0
South,Mississippi,Binders,966.85,457.6871,36,9,7,0,0.4733796348968299,0.0,0.0,0.0
South,Mississippi,Bookcases,504.9,126.225,5,1,1,0,0.25,0.0,0.0,0.0
South,Mississippi,Chairs,866.4,225.264,4,1,1,0,0.26,0.0,0.0,0.0
South,Mississippi,Envelopes,91.37,43.490899999999996,13,2,2,0,0.4759866476961803,0.0,0.0,0.0
South,Mississippi,Fasteners,35.019999999999996,5.4894,7,2,2,0,0.1567504283266705,0.0,0.0,0.0
South,Mississippi,Furnishings,430.49,182.163,25,5,5,0,0.4231526864735534,0.0,0.0,0.0
South,Mississippi,Labels,14.62,6.8714,2,1,1,0,0.47000000000000003,0.0,0.0,0.0
South,Mississippi,Paper,725.28,344.0696,36,7,5,0,0.47439554378998455,0.0,0.0,0.0
South,Mississippi,Phones,812.6700000000001,231.7521,9,3,2,0,0.2851736867363136,0.0,0.0,0.0
South,Mississippi,Storage,575.81,44.644800000000004,15,4,4,0,0.07753390875462393,0.0,0.0,0.0
South,Mississippi,Tables,2516.06,411.1676,9,2,2,0,0.16341724760140855,0.0,0.0,0.0
South,North Carolina,Accessories,3506.632,821.0744,72,19,17,3,0.23414900679626488,0.2,0.15789473684210525,0.2
South,North Carolina,Appliances,4137.552,485.6746,57,17,17,0,0.11738211386829701,0.20000000000000004,0.0,0.2
South,North Carolina,Art,603.392,78.9165,107,26,24,0,0.13078811121128553,0.2,0.0,0.2
South,North Carolina,Binders,2562.321,-2007.8254000000002,185,36,33,36,-0.7835963565845185,0.7000000000000001,1.0,0.7
South,North Carolina,Bookcases,959.056,-97.97800000000001,19,4,4,3,-0.10216087486027928,0.2,0.75,0.2
South,North Carolina,Chairs,2723.592,142.7239,36,11,11,2,0.052402819511879896,0.20000000000000004,0.18181818181818182,0.2
South,North Carolina,Copiers,959.968,119.996,4,1,1,0,0.125,0.2,0.0,0.2
South,North Carolina,Envelopes,431.144,139.7061,20,6,6,0,0.3240358209786057,0.2,0.0,0.2
South,North Carolina,Fasteners,66.336,21.8637,22,4,4,0,0.32959026772793054,0.2,0.0,0.2
South,North Carolina,Furnishings,1791.104,153.0447,70,19,19,1,0.08544713204816694,0.20000000000000004,0.05263157894736842,0.2
South,North Carolina,Labels,229.424,75.86840000000001,35,9,9,0,0.33069077341516145,0.2,0.0,0.2
South,North Carolina,Machines,12620.655,-5384.8086,11,4,4,4,-0.4266663338788676,0.5,1.0,0.5
South,North Carolina,Paper,2594.264,898.8403,139,36,32,0,0.34647217862175933,0.19999999999999998,0.0,0.2
South,North Carolina,Phones,8995.864,860.4342,87,27,27,0,0.09564775545739687,0.20000000000000004,0.0,0.2
South,North Carolina,Storage,3438.088,-86.20880000000001,54,16,15,9,-0.025074634506155748,0.2,0.5625,0.2
South,North Carolina,Supplies,302.04,-27.980300000000003,16,6,6,2,-0.09263773010197325,0.19999999999999998,0.3333333333333333,0.2
South,North Carolina,Tables,9681.732,-3684.2539,49,8,8,8,-0.3805366539788542,0.4,1.0,0.4
South,South Carolina,Accessories,138.89,40.8828,5,2,2,0,0.29435380516955867,0.0,0.0,0.0
South,South Carolina,Art,35.44,9.909600000000001,7,2,2,0,0.27961625282167046,0.0,0.0,0.0
South,South Carolina,Binders,515.0799999999999,246.6088,30,8,6,0,0.4787776656053429,0.0,0.0,0.0
South,South Carolina,Chairs,2537.94,543.076,12,3,3,0,0.2139829940818144,0.0,0.0,0.0
South,South Carolina,Envelopes,318.84999999999997,149.8595,10,3,3,0,0.47000000000000003,0.0,0.0,0.0
South,South Carolina,Fasteners,43.41,17.994,7,2,2,0,0.41451278507256395,0.0,0.0,0.0
South,South Carolina,Furnishings,540.3100000000001,69.7679,10,3,3,0,0.1291256871055505,0.0,0.0,0.0
South,South Carolina,Paper,331.84999999999997,159.8973,29,6,6,0,0.4818360705137864,0.0,0.0,0.0
South,South Carolina,Phones,1452.73,412.7047,15,4,3,0,0.28408905990789757,0.0,0.0,0.0
South,South Carolina,Storage,2567.21,118.356,47,9,6,0,0.04610296781330705,0.0,0.0,0.0
South,Tennessee,Accessories,410.568,35.2185,29,9,8,2,0.08577994388262115,0.2,0.2222222222222222,0.2
South,Tennessee,Appliances,1914.984,203.1673,44,10,10,0,0.10609347127704462,0.2,0.0,0.2
South,Tennessee,Art,436.48,62.7135,65,17,16,0,0.1436801228005865,0.2,0.0,0.2
South,Tennessee,Binders,5148.042,-3635.9181,96,29,23,29,-0.7062720350766368,0.7,1.0,0.7
South,Tennessee,Bookcases,518.24,-6.323599999999999,6,2,2,1,-0.012202068539672737,0.20000000000000004,0.5,0.2
South,Tennessee,Chairs,5074.888,150.4254,44,13,12,5,0.02964112705541482,0.2,0.38461538461538464,0.2
South,Tennessee,Envelopes,177.352,62.2686,26,5,5,0,0.3511017637241193,0.19999999999999998,0.0,0.2
South,Tennessee,Fasteners,86.664,28.8941,16,3,3,0,0.33340372011446506,0.2,0.0,0.2
South,Tennessee,Furnishings,1699.2479999999998,310.6829,81,22,20,2,0.18283552489101065,0.20000000000000004,0.09090909090909091,0.2
South,Tennessee,Labels,115.368,41.4712,27,8,8,0,0.35946883017821235,0.20000000000000004,0.0,0.2
South,Tennessee,Machines,740.475,-274.4095,3,2,2,2,-0.3705857726459367,0.5,1.0,0.5
South,Tennessee,Paper,1060.32,363.8583,97,26,25,0,0.3431589520144862,0.20000000000000004,0.0,0.2
South,Tennessee,Phones,3656.2400000000002,305.2247,42,9,8,2,0.08348048815176246,0.2,0.2222222222222222,0.2
South,Tennessee,Storage,3310.8559999999998,-333.5739,60,18,17,13,-0.1007515579052668,0.2,0.7222222222222222,0.2
South,Tennessee,Supplies,97.792,8.0208,11,2,2,1,0.08201897905759162,0.19999999999999998,0.5,0.2
South,Tennessee,Tables,6214.356,-2663.4138000000003,34,8,8,8,-0.42859047663185057,0.4,1.0,0.4
South,Virginia,Accessories,2935.82,917.6552,37,12,12,0,0.3125720241704192,0.0,0.0,0.0
South,Virginia,Appliances,4305.530000000001,1417.7425,48,14,14,0,0.32928408349262456,0.0,0.0,0.0
South,Virginia,Art,876.32,258.9753,88,19,16,0,0.2955259494248676,0.0,0.0,0.0
South,Virginia,Binders,4794.24,2268.9879,93,25,23,0,0.47327374098918706,0.0,0.0,0.0
South,Virginia,Bookcases,1248.13,278.7892,17,4,4,0,0.22336551481015596,0.0,0.0,0.0
South,Virginia,Chairs,5321.92,1362.231,39,9,9,0,0.25596607991100956,0.0,0.0,0.0
South,Virginia,Copiers,1599.92,751.9624,8,1,1,0,0.47,0.0,0.0,0.0
South,Virginia,Envelopes,1084.08,506.40889999999996,47,10,10,0,0.4671324072024205,0.0,0.0,0.0
South,Virginia,Fasteners,85.16,40.6624,21,4,4,0,0.477482386096759,0.0,0.0,0.0
South,Virginia,Furnishings,4709.429999999999,1024.6200000000001,114,26,23,0,0.21756773112669692,0.0,0.0,0.0
South,Virginia,Labels,474.77,230.80349999999999,37,12,11,0,0.4861374981570023,0.0,0.0,0.0
South,Virginia,Machines,8959.92,2890.2711,8,2,2,0,0.3225777797123188,0.0,0.0,0.0
South,Virginia,Paper,1205.7,570.4312,89,26,24,0,0.4731120510906527,0.0,0.0,0.0
South,Virginia,Phones,10649.5,2847.8657,91,21,19,0,0.2674177848725292,0.0,0.0,0.0
South,Virginia,Storage,3768.58,545.2808,69,20,19,0,0.14469131609253352,0.0,0.0,0.0
South,Virginia,Supplies,4575.2300000000005,146.577,24,6,6,0,0.03203707791739431,0.0,0.0,0.0
South,Virginia,Tables,14042.470000000001,2538.6863,63,13,12,0,0.18078630753706432,0.0,0.0,0.0
West,Arizona,Accessories,3396.16,224.7694,85,22,19,10,0.06618339536417601,0.20000000000000004,0.45454545454545453,0.2
West,Arizona,Appliances,774.432,83.25479999999999,21,6,6,0,0.10750433866369156,0.2,0.0,0.2
West,Arizona,Art,1389.1519999999998,140.9434,47,14,12,0,0.101460027412407,0.2,0.0,0.2
West,Arizona,Binders,2185.353,-1646.7484,155,35,31,35,-0.7535388561939421,0.7,1.0,0.7
West,Arizona,Bookcases,519.213,-869.2072999999999,18,3,3,3,-1.6740861650228327,0.7000000000000001,1.0,0.7
West,Arizona,Chairs,6499.08,121.6049,52,16,15,6,0.018711094493374446,0.2,0.375,0.2
West,Arizona,Envelopes,214.52,75.1514,28,7,7,0,0.3503235129591646,0.2,0.0,0.2
West,Arizona,Fasteners,101.232,2.0993000000000004,23,6,6,2,0.020737513829619098,0.2,0.3333333333333333,0.2
West,Arizona,Furnishings,2511.648,284.54970000000003,82,21,20,3,0.11329202977487292,0.2,0.14285714285714285,0.2
West,Arizona,Labels,27.464,9.125599999999999,9,3,3,0,0.3322749781532187,0.20000000000000004,0.0,0.2
West,Arizona,Machines,965.9490000000001,-930.941,9,3,3,3,-0.9637579209668419,0.6999999999999998,1.0,0.7
West,Arizona,Paper,2440.7599999999998,842.0394,124,31,27,0,0.3449906586473066,0.2,0.0,0.2
West,Arizona,Phones,7388.776,818.6727999999999,79,23,20,1,0.1107995153730469,0.2,0.043478260869565216,0.2
